Table S2. Movement Data for GPS-Instrumented Stones on Racetrack Playa,,,,,,,,,,,,,,,,
Death Valley National Park,,,,,,,,,,,,,,,,
Stone Name: EOS; Location Designation: A3;  Mass: 16.6 Kg,,,,,,Stone Name: MAIA; Location Designation: A6;  Mass: 8.2 Kg,,,,,,Stone Name: FREYA; Location Designation: A11;  Mass: 15.4 Kg,,,,
"""Date""","""Time(UTC)""","""Lat(deg)""","""Long(deg)""","""Velocity(m/min)""",,"""Date"""," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min),,Date," ""Time (UTC)"""," ""Lat (deg)"""," ""Long (deg)""",Velocity (m/min)
12/4/13,19:35:44,36.6739339,-117.5527383,0.06792,,12/4/13,19:35:38,36.6746764,-117.5542542,0.125182,,12/20/2013,20:07:49,36.6761419,-117.5552861,0.080449
12/4/13,19:35:45,36.6739339,-117.5527384,0.07178,,12/4/13,19:35:39,36.6746764,-117.5542542,0.130598,,12/20/2013,20:07:50,36.6761419,-117.5552861,0.095322
12/4/13,19:35:46,36.6739339,-117.5527384,0.087442,,12/4/13,19:35:40,36.6746765,-117.5542542,0.143079,,12/20/2013,20:07:51,36.6761419,-117.555286,0.093857
12/4/13,19:35:47,36.673934,-117.5527384,0.07178,,12/4/13,19:35:41,36.6746765,-117.5542541,0.149704,,12/20/2013,20:07:52,36.676142,-117.555286,0.093857
12/4/13,19:35:48,36.673934,-117.5527384,0.064123,,12/4/13,19:35:42,36.6746766,-117.5542541,0.157813,,12/20/2013,20:07:53,36.676142,-117.555286,0.095322
12/4/13,19:35:49,36.6739339,-117.5527384,0.07779,,12/4/13,19:35:43,36.6746767,-117.554254,0.167191,,12/20/2013,20:07:54,36.6761421,-117.555286,0.095322
12/4/13,19:35:50,36.673934,-117.5527384,0.085497,,12/4/13,19:35:44,36.6746767,-117.554254,0.187963,,12/20/2013,20:07:55,36.6761422,-117.555286,0.095322
12/4/13,19:35:51,36.673934,-117.5527384,0.085497,,12/4/13,19:35:45,36.6746768,-117.5542539,0.187963,,12/20/2013,20:07:56,36.6761422,-117.555286,0.108549
12/4/13,19:35:52,36.673934,-117.5527384,0.094487,,12/4/13,19:35:46,36.6746768,-117.5542539,0.187963,,12/20/2013,20:07:57,36.6761422,-117.5552859,0.112313
12/4/13,19:35:53,36.673934,-117.5527384,0.094487,,12/4/13,19:35:47,36.6746768,-117.5542539,0.208857,,12/20/2013,20:07:58,36.6761423,-117.5552859,0.112313
12/4/13,19:35:54,36.673934,-117.5527384,0.115754,,12/4/13,19:35:48,36.6746769,-117.5542538,0.208857,,12/20/2013,20:07:59,36.6761423,-117.5552859,0.112313
12/4/13,19:35:55,36.6739341,-117.5527384,0.128246,,12/4/13,19:35:49,36.6746769,-117.5542538,0.22984,,12/20/2013,20:08:00,36.6761424,-117.5552859,0.112313
12/4/13,19:35:56,36.6739341,-117.5527384,0.137055,,12/4/13,19:35:50,36.6746769,-117.5542537,0.22984,,12/20/2013,20:08:01,36.6761424,-117.5552859,0.125182
12/4/13,19:35:57,36.6739342,-117.5527383,0.137055,,12/4/13,19:35:51,36.6746769,-117.5542537,0.22984,,12/20/2013,20:08:02,36.6761424,-117.5552859,0.125182
12/4/13,19:35:58,36.6739342,-117.5527383,0.158376,,12/4/13,19:35:52,36.6746769,-117.5542536,0.22984,,12/20/2013,20:08:03,36.6761424,-117.5552859,0.143079
12/4/13,19:35:59,36.6739343,-117.5527383,0.170994,,12/4/13,19:35:53,36.6746769,-117.5542536,0.262228,,12/20/2013,20:08:04,36.6761425,-117.5552858,0.130598
12/4/13,19:36:00,36.6739343,-117.5527383,0.14962,,12/4/13,19:35:54,36.674677,-117.5542535,0.262228,,12/20/2013,20:08:05,36.6761425,-117.5552858,0.130598
12/4/13,19:36:01,36.6739343,-117.5527383,0.162918,,12/4/13,19:35:55,36.674677,-117.5542535,0.262228,,12/20/2013,20:08:06,36.6761425,-117.5552858,0.137824
12/4/13,19:36:02,36.6739344,-117.5527383,0.170046,,12/4/13,19:35:56,36.674677,-117.5542535,0.271987,,12/20/2013,20:08:07,36.6761426,-117.5552858,0.146592
12/4/13,19:36:03,36.6739344,-117.5527383,0.184879,,12/4/13,19:35:57,36.6746771,-117.5542534,0.262228,,12/20/2013,20:08:08,36.6761426,-117.5552858,0.146592
12/4/13,19:36:04,36.6739345,-117.5527383,0.179451,,12/4/13,19:35:58,36.6746771,-117.5542534,0.250888,,12/20/2013,20:08:09,36.6761426,-117.5552858,0.146592
12/4/13,19:36:05,36.6739345,-117.5527383,0.174884,,12/4/13,19:35:59,36.674677,-117.5542534,0.261072,,12/20/2013,20:08:10,36.6761426,-117.5552858,0.146563
12/4/13,19:36:06,36.6739345,-117.5527383,0.159123,,12/4/13,19:36:00,36.674677,-117.5542533,0.261072,,12/20/2013,20:08:11,36.6761427,-117.5552858,0.158376
12/4/13,19:36:07,36.6739345,-117.5527383,0.171249,,12/4/13,19:36:01,36.674677,-117.5542533,0.261072,,12/20/2013,20:08:12,36.6761427,-117.5552858,0.158376
12/4/13,19:36:08,36.6739345,-117.5527383,0.187469,,12/4/13,19:36:02,36.674677,-117.5542533,0.250787,,12/20/2013,20:08:13,36.6761427,-117.5552858,0.14962
12/4/13,19:36:09,36.6739346,-117.5527383,0.187469,,12/4/13,19:36:03,36.6746769,-117.5542533,0.250787,,12/20/2013,20:08:14,36.6761427,-117.5552858,0.162918
12/4/13,19:36:10,36.6739346,-117.5527383,0.168604,,12/4/13,19:36:04,36.6746769,-117.5542532,0.250787,,12/20/2013,20:08:15,36.6761428,-117.5552858,0.15558
12/4/13,19:36:11,36.6739346,-117.5527383,0.168604,,12/4/13,19:36:05,36.6746769,-117.5542532,0.250787,,12/20/2013,20:08:16,36.6761428,-117.5552858,0.15558
12/4/13,19:36:12,36.6739346,-117.5527383,0.166996,,12/4/13,19:36:06,36.6746769,-117.5542532,0.250787,,12/20/2013,20:08:17,36.6761428,-117.5552858,0.15558
12/4/13,19:36:13,36.6739346,-117.5527383,0.166457,,12/4/13,19:36:07,36.6746769,-117.5542532,0.250787,,12/20/2013,20:08:18,36.6761428,-117.5552858,0.15558
12/4/13,19:36:14,36.6739346,-117.5527384,0.149812,,12/4/13,19:36:08,36.6746769,-117.5542532,0.261662,,12/20/2013,20:08:19,36.6761427,-117.5552858,0.149089
12/4/13,19:36:15,36.6739346,-117.5527384,0.15041,,12/4/13,19:36:09,36.6746769,-117.5542531,0.261662,,12/20/2013,20:08:20,36.6761427,-117.5552858,0.149089
12/4/13,19:36:16,36.6739346,-117.5527385,0.15041,,12/4/13,19:36:10,36.6746769,-117.5542531,0.241213,,12/20/2013,20:08:21,36.6761427,-117.5552858,0.13443
12/4/13,19:36:17,36.6739346,-117.5527385,0.135839,,12/4/13,19:36:11,36.6746769,-117.5542531,0.241213,,12/20/2013,20:08:22,36.6761426,-117.5552858,0.128271
12/4/13,19:36:18,36.6739346,-117.5527385,0.119566,,12/4/13,19:36:12,36.6746769,-117.5542531,0.241213,,12/20/2013,20:08:23,36.6761426,-117.5552859,0.395997
12/4/13,19:36:19,36.6739345,-117.5527385,0.119566,,12/4/13,19:36:13,36.6746769,-117.554253,0.232438,,12/20/2013,20:08:24,36.6761426,-117.5552859,0.395997
12/4/13,19:36:20,36.6739345,-117.5527385,0.119566,,12/4/13,19:36:14,36.6746769,-117.554253,0.220938,,12/20/2013,20:08:25,36.6761426,-117.5552859,0.395997
12/4/13,19:36:21,36.6739345,-117.5527385,0.10767,,12/4/13,19:36:15,36.6746769,-117.554253,0.21263,,12/20/2013,20:08:26,36.6761426,-117.5552859,0.379441
12/4/13,19:36:22,36.6739345,-117.5527386,0.10767,,12/4/13,19:36:16,36.6746769,-117.554253,0.21263,,12/20/2013,20:08:27,36.6761425,-117.5552859,0.378255
12/4/13,19:36:23,36.6739345,-117.5527386,0.10767,,12/4/13,19:36:17,36.674677,-117.5542529,0.200892,,12/20/2013,20:08:28,36.6761425,-117.5552859,0.378255
12/4/13,19:36:24,36.6739345,-117.5527386,0.103412,,12/4/13,19:36:18,36.674677,-117.5542529,0.21263,,12/20/2013,20:08:29,36.6761425,-117.5552859,0.361653
12/4/13,19:36:25,36.6739345,-117.5527386,0.10767,,12/4/13,19:36:19,36.674677,-117.5542528,0.205338,,12/20/2013,20:08:30,36.6761424,-117.5552859,0.360907
12/4/13,19:36:26,36.6739345,-117.5527387,0.092439,,12/4/13,19:36:20,36.674677,-117.5542528,0.200892,,12/20/2013,20:08:31,36.6761424,-117.5552859,0.344273
12/4/13,19:36:27,36.6739345,-117.5527387,0.092439,,12/4/13,19:36:21,36.6746771,-117.5542528,0.205338,,12/20/2013,20:08:32,36.6761424,-117.5552859,0.344273
12/4/13,19:36:28,36.6739345,-117.5527387,0.10767,,12/4/13,19:36:22,36.6746771,-117.5542527,0.18659,,12/20/2013,20:08:33,36.6761424,-117.5552859,0.327641
12/4/13,19:36:29,36.6739345,-117.5527387,0.092439,,12/4/13,19:36:23,36.6746771,-117.5542527,0.199173,,12/20/2013,20:08:34,36.6761424,-117.5552859,0.29438
12/4/13,19:36:30,36.6739345,-117.5527387,0.092439,,12/4/13,19:36:24,36.6746771,-117.5542526,0.181319,,12/20/2013,20:08:35,36.6761423,-117.5552859,0.295295
12/4/13,19:36:31,36.6739345,-117.5527387,0.07779,,12/4/13,19:36:25,36.6746771,-117.5542526,0.181319,,12/20/2013,20:08:36,36.6761423,-117.5552858,0.277753
12/4/13,19:36:32,36.6739344,-117.5527387,0.07779,,12/4/13,19:36:26,36.6746771,-117.5542526,0.194243,,12/20/2013,20:08:37,36.6761422,-117.5552858,0.261128
12/4/13,19:36:33,36.6739344,-117.5527387,0.07779,,12/4/13,19:36:27,36.6746771,-117.5542525,0.177457,,12/20/2013,20:08:38,36.6761422,-117.5552858,0.261128
12/4/13,19:36:34,36.6739344,-117.5527387,0.064123,,12/4/13,19:36:28,36.6746771,-117.5542525,0.177457,,12/20/2013,20:08:39,36.6761422,-117.5552858,0.244505
12/4/13,19:36:35,36.6739344,-117.5527387,0.064123,,12/4/13,19:36:29,36.6746771,-117.5542525,0.164306,,12/20/2013,20:08:40,36.6761422,-117.5552858,0.227886
12/4/13,19:36:36,36.6739344,-117.5527387,0.052214,,12/4/13,19:36:30,36.6746771,-117.5542525,0.164306,,12/20/2013,20:08:41,36.6761421,-117.5552858,0.227886
12/4/13,19:36:37,36.6739344,-117.5527386,0.052214,,12/4/13,19:36:31,36.6746771,-117.5542525,0.151201,,12/20/2013,20:08:42,36.6761421,-117.5552858,0.227886
12/4/13,19:36:38,36.6739344,-117.5527386,0.043533,,12/4/13,19:36:32,36.6746771,-117.5542525,0.164306,,12/20/2013,20:08:43,36.6761421,-117.5552858,0.210846
12/4/13,19:36:39,36.6739344,-117.5527386,0.043533,,12/4/13,19:36:33,36.6746771,-117.5542524,0.148426,,12/20/2013,20:08:44,36.6761421,-117.5552858,0.1942
12/4/13,19:36:40,36.6739344,-117.5527386,0.031563,,12/4/13,19:36:34,36.6746771,-117.5542524,0.148426,,12/20/2013,20:08:45,36.676142,-117.5552858,0.1942
12/4/13,19:36:41,36.6739344,-117.5527385,0.026816,,12/4/13,19:36:35,36.6746771,-117.5542524,0.148426,,12/20/2013,20:08:46,36.676142,-117.5552858,0.177554
12/4/13,19:36:42,36.6739344,-117.5527385,0.026816,,12/4/13,19:36:36,36.6746771,-117.5542524,0.134082,,12/20/2013,20:08:47,36.676142,-117.5552858,0.17806
12/4/13,19:36:43,36.6739344,-117.5527385,0.026816,,12/4/13,19:36:37,36.6746771,-117.5542524,0.134082,,12/20/2013,20:08:48,36.676142,-117.5552857,0.161466
12/4/13,19:36:44,36.6739345,-117.5527385,0.026816,,12/4/13,19:36:38,36.6746771,-117.5542524,0.148426,,12/20/2013,20:08:49,36.6761419,-117.5552857,0.161466
12/4/13,19:36:45,36.6739345,-117.5527385,0.026816,,12/4/13,19:36:39,36.6746771,-117.5542523,0.121816,,12/20/2013,20:08:50,36.6761419,-117.5552857,0.144885
12/4/13,19:36:46,36.6739345,-117.5527385,0.026816,,12/4/13,19:36:40,36.6746771,-117.5542524,0.135111,,12/20/2013,20:08:51,36.6761419,-117.5552857,0.144885
12/4/13,19:36:47,36.6739345,-117.5527385,0.043533,,12/4/13,19:36:41,36.6746771,-117.5542523,0.135111,,12/20/2013,20:08:52,36.6761419,-117.5552857,0.144885
12/4/13,19:36:48,36.6739346,-117.5527386,0.040225,,12/4/13,19:36:42,36.6746771,-117.5542523,0.138153,,12/20/2013,20:08:53,36.6761419,-117.5552857,0.144263
12/4/13,19:36:49,36.6739346,-117.5527386,0.043533,,12/4/13,19:36:43,36.6746771,-117.5542523,0.125182,,12/20/2013,20:08:54,36.6761419,-117.5552858,0.257342
12/4/13,19:36:50,36.6739345,-117.5527386,0.040225,,12/4/13,19:36:44,36.6746771,-117.5542523,0.125182,,12/20/2013,20:08:55,36.6761419,-117.5552858,0.257342
12/4/13,19:36:51,36.6739346,-117.5527386,0.026816,,12/4/13,19:36:45,36.6746771,-117.5542523,0.130598,,12/20/2013,20:08:56,36.6761419,-117.5552858,0.257342
12/4/13,19:36:52,36.6739346,-117.5527385,0.031563,,12/4/13,19:36:46,36.6746772,-117.5542523,0.130598,,12/20/2013,20:08:57,36.6761419,-117.5552858,0.257342
12/4/13,19:36:53,36.6739347,-117.5527385,0.021374,,12/4/13,19:36:47,36.6746772,-117.5542523,0.138153,,12/20/2013,20:08:58,36.6761419,-117.5552858,0.26599
12/4/13,19:36:54,36.6739347,-117.5527385,0.031563,,12/4/13,19:36:48,36.6746771,-117.5542522,0.130598,,12/20/2013,20:08:59,36.6761419,-117.5552858,0.257342
12/4/13,19:36:55,36.6739347,-117.5527386,0.03589,,12/4/13,19:36:49,36.6746772,-117.5542522,0.130598,,12/20/2013,20:09:00,36.6761418,-117.5552858,0.257342
12/4/13,19:36:56,36.6739348,-117.5527386,0.033291,,12/4/13,19:36:50,36.6746772,-117.5542522,0.137824,,12/20/2013,20:09:01,36.6761418,-117.5552858,0.257342
12/4/13,19:36:57,36.6739348,-117.5527385,0.03589,,12/4/13,19:36:51,36.6746773,-117.5542522,0.143079,,12/20/2013,20:09:02,36.6761417,-117.5552858,0.245789
12/4/13,19:36:58,36.6739348,-117.5527386,0.051706,,12/4/13,19:36:52,36.6746772,-117.5542521,0.137824,,12/20/2013,20:09:03,36.6761417,-117.5552858,0.25801
12/4/13,19:36:59,36.6739348,-117.5527386,0.06792,,12/4/13,19:36:53,36.6746773,-117.5542521,0.137824,,12/20/2013,20:09:04,36.6761417,-117.5552858,0.25801
12/4/13,19:37:00,36.6739349,-117.5527386,0.07178,,12/4/13,19:36:54,36.6746773,-117.5542521,0.137824,,12/20/2013,20:09:05,36.6761417,-117.5552858,0.25801
12/4/13,19:37:01,36.6739349,-117.5527387,0.06792,,12/4/13,19:36:55,36.6746773,-117.5542521,0.137824,,12/20/2013,20:09:06,36.6761417,-117.5552858,0.248715
12/4/13,19:37:02,36.6739349,-117.5527387,0.06792,,12/4/13,19:36:56,36.6746773,-117.5542521,0.112313,,12/20/2013,20:09:07,36.6761417,-117.5552858,0.25801
12/4/13,19:37:03,36.6739349,-117.5527387,0.051706,,12/4/13,19:36:57,36.6746772,-117.5542521,0.112313,,12/20/2013,20:09:08,36.6761416,-117.5552858,0.25801
12/4/13,19:37:04,36.6739348,-117.5527387,0.056682,,12/4/13,19:36:58,36.6746772,-117.5542521,0.099587,,12/20/2013,20:09:09,36.6761416,-117.5552858,0.248715
12/4/13,19:37:05,36.6739348,-117.5527388,0.051706,,12/4/13,19:36:59,36.6746772,-117.5542521,0.095322,,12/20/2013,20:09:10,36.6761416,-117.5552858,0.269039
12/4/13,19:37:06,36.6739348,-117.5527388,0.042749,,12/4/13,19:37:00,36.6746771,-117.5542521,0.080449,,12/20/2013,20:09:11,36.6761415,-117.5552859,0.269039
12/4/13,19:37:07,36.6739347,-117.5527389,0.042749,,12/4/13,19:37:01,36.6746771,-117.5542522,0.067041,,12/20/2013,20:09:12,36.6761415,-117.5552859,0.278652
12/4/13,19:37:08,36.6739347,-117.5527389,0.042749,,12/4/13,19:37:02,36.6746771,-117.5542522,0.069077,,12/20/2013,20:09:13,36.6761414,-117.5552859,0.278652
12/4/13,19:37:09,36.6739347,-117.5527389,0.042749,,12/4/13,19:37:03,36.674677,-117.5542522,0.063125,,12/20/2013,20:09:14,36.6761414,-117.5552859,0.482155
12/4/13,19:37:10,36.6739347,-117.5527389,0.052214,,12/4/13,19:37:04,36.6746769,-117.5542522,0.063125,,12/20/2013,20:09:15,36.6761414,-117.5552859,0.488514
12/4/13,19:37:11,36.6739347,-117.552739,0.064123,,12/4/13,19:37:05,36.6746769,-117.5542522,0.063125,,12/20/2013,20:09:16,36.6761414,-117.5552859,0.271743
12/4/13,19:37:12,36.6739347,-117.552739,0.064123,,12/4/13,19:37:06,36.6746769,-117.5542522,0.064123,,12/20/2013,20:09:17,36.6761414,-117.5552859,0.495154
12/4/13,19:37:13,36.6739347,-117.552739,0.052214,,12/4/13,19:37:07,36.6746768,-117.5542522,0.064123,,12/20/2013,20:09:18,36.6761413,-117.555286,0.495154
12/4/13,19:37:14,36.6739346,-117.552739,0.052214,,12/4/13,19:37:08,36.6746768,-117.5542522,0.056682,,12/20/2013,20:09:19,36.6761413,-117.555286,0.495154
12/4/13,19:37:15,36.6739346,-117.552739,0.052214,,12/4/13,19:37:09,36.6746768,-117.5542523,0.07178,,12/20/2013,20:09:20,36.6761413,-117.555286,0.480865
12/4/13,19:37:16,36.6739346,-117.552739,0.052214,,12/4/13,19:37:10,36.6746767,-117.5542523,0.07178,,12/20/2013,20:09:21,36.6761413,-117.555286,0.495154
12/4/13,19:37:17,36.6739346,-117.5527389,0.043533,,12/4/13,19:37:11,36.6746767,-117.5542523,0.07178,,12/20/2013,20:09:22,36.6761412,-117.555286,0.495154
12/4/13,19:37:18,36.6739345,-117.5527389,0.031563,,12/4/13,19:37:12,36.6746767,-117.5542523,0.06792,,12/20/2013,20:09:23,36.6761412,-117.555286,0.495154
12/4/13,19:37:19,36.6739345,-117.5527388,0.031563,,12/4/13,19:37:13,36.6746767,-117.5542523,0.084302,,12/20/2013,20:09:24,36.6761412,-117.555286,0.480865
12/4/13,19:37:20,36.6739345,-117.5527388,0.040225,,12/4/13,19:37:14,36.6746766,-117.5542523,0.084302,,12/20/2013,20:09:25,36.6761412,-117.555286,0.480865
12/4/13,19:37:21,36.6739344,-117.5527388,0.040225,,12/4/13,19:37:15,36.6746766,-117.5542523,0.084302,,12/20/2013,20:09:26,36.6761412,-117.555286,0.480865
12/4/13,19:37:22,36.6739344,-117.5527388,0.040225,,12/4/13,19:37:16,36.6746766,-117.5542523,0.084302,,12/20/2013,20:09:27,36.6761412,-117.555286,0.487978
12/4/13,19:37:23,36.6739344,-117.5527388,0.043533,,12/4/13,19:37:17,36.6746766,-117.5542523,0.084302,,12/20/2013,20:09:28,36.6761412,-117.555286,0.487978
12/4/13,19:37:24,36.6739344,-117.5527388,0.052214,,12/4/13,19:37:18,36.6746766,-117.5542523,0.099874,,12/20/2013,20:09:29,36.6761411,-117.555286,0.487978
12/4/13,19:37:25,36.6739343,-117.5527388,0.052214,,12/4/13,19:37:19,36.6746765,-117.5542523,0.10077,,12/20/2013,20:09:30,36.6761411,-117.555286,0.487978
12/4/13,19:37:26,36.6739343,-117.5527388,0.052214,,12/4/13,19:37:20,36.6746765,-117.5542523,0.099874,,12/20/2013,20:09:31,36.6761411,-117.555286,0.487978
12/4/13,19:37:27,36.6739343,-117.5527388,0.056682,,12/4/13,19:37:21,36.6746765,-117.5542523,0.117289,,12/20/2013,20:09:32,36.6761411,-117.555286,0.466732
12/4/13,19:37:28,36.6739343,-117.5527388,0.056682,,12/4/13,19:37:22,36.6746764,-117.5542524,0.11652,,12/20/2013,20:09:33,36.6761412,-117.5552859,0.459681
12/4/13,19:37:29,36.6739343,-117.5527388,0.042749,,12/4/13,19:37:23,36.6746764,-117.5542523,0.11652,,12/20/2013,20:09:34,36.6761412,-117.5552859,0.377303
12/4/13,19:37:30,36.6739343,-117.5527388,0.056682,,12/4/13,19:37:24,36.6746764,-117.5542523,0.117289,,12/20/2013,20:09:35,36.6761413,-117.5552858,0.360658
12/4/13,19:37:31,36.6739343,-117.5527388,0.07779,,12/4/13,19:37:25,36.6746764,-117.5542524,0.133839,,12/20/2013,20:09:36,36.6761414,-117.5552858,0.344273
12/4/13,19:37:32,36.6739342,-117.5527388,0.099013,,12/4/13,19:37:26,36.6746764,-117.5542524,0.133839,,12/20/2013,20:09:37,36.6761415,-117.5552857,0.344273
12/4/13,19:37:33,36.6739342,-117.5527389,0.113364,,12/4/13,19:37:27,36.6746764,-117.5542524,0.135839,,12/20/2013,20:09:38,36.6761415,-117.5552857,0.328463
12/4/13,19:37:34,36.6739341,-117.5527389,0.10767,,12/4/13,19:37:28,36.6746763,-117.5542524,0.135839,,12/20/2013,20:09:39,36.6761416,-117.5552856,0.311875
12/4/13,19:37:35,36.6739341,-117.5527389,0.123268,,12/4/13,19:37:29,36.6746764,-117.5542524,0.152193,,12/20/2013,20:09:40,36.6761416,-117.5552856,0.296813
12/4/13,19:37:36,36.6739341,-117.5527389,0.128271,,12/4/13,19:37:30,36.6746763,-117.5542524,0.171249,,12/20/2013,20:09:41,36.6761417,-117.5552855,0.263867
12/4/13,19:37:37,36.6739341,-117.5527389,0.123268,,12/4/13,19:37:31,36.6746763,-117.5542525,0.159123,,12/20/2013,20:09:42,36.6761418,-117.5552855,0.266241
12/4/13,19:37:38,36.6739341,-117.5527389,0.119566,,12/4/13,19:37:32,36.6746763,-117.5542525,0.174884,,12/20/2013,20:09:43,36.6761418,-117.5552854,0.249959
12/4/13,19:37:39,36.6739341,-117.5527388,0.135839,,12/4/13,19:37:33,36.6746763,-117.5542525,0.174884,,12/20/2013,20:09:44,36.6761419,-117.5552854,0.249959
12/4/13,19:37:40,36.6739341,-117.5527388,0.15041,,12/4/13,19:37:34,36.6746763,-117.5542525,0.179451,,12/20/2013,20:09:45,36.6761419,-117.5552854,0.253175
12/4/13,19:37:41,36.673934,-117.5527388,0.149812,,12/4/13,19:37:35,36.6746763,-117.5542526,0.179451,,12/20/2013,20:09:46,36.6761419,-117.5552853,0.237164
12/4/13,19:37:42,36.673934,-117.5527387,0.149812,,12/4/13,19:37:36,36.6746763,-117.5542526,0.164128,,12/20/2013,20:09:47,36.676142,-117.5552853,0.221248
12/4/13,19:37:43,36.673934,-117.5527387,0.117289,,12/4/13,19:37:37,36.6746763,-117.5542526,0.164128,,12/20/2013,20:09:48,36.676142,-117.5552853,0.19493
12/4/13,19:37:44,36.6739341,-117.5527386,0.119566,,12/4/13,19:37:38,36.6746763,-117.5542526,0.164128,,12/20/2013,20:09:49,36.6761422,-117.5552852,0.186282
12/4/13,19:37:45,36.6739341,-117.5527386,0.119566,,12/4/13,19:37:39,36.6746763,-117.5542526,0.149089,,12/20/2013,20:09:50,36.6761423,-117.5552851,0.166709
12/4/13,19:37:46,36.6739341,-117.5527386,0.099013,,12/4/13,19:37:40,36.6746763,-117.5542526,0.143561,,12/20/2013,20:09:51,36.6761424,-117.5552851,0.163942
12/4/13,19:37:47,36.6739342,-117.5527385,0.099013,,12/4/13,19:37:41,36.6746763,-117.5542526,0.143561,,12/20/2013,20:09:52,36.6761425,-117.555285,0.143514
12/4/13,19:37:48,36.6739342,-117.5527385,0.085497,,12/4/13,19:37:42,36.6746763,-117.5542526,0.128271,,12/20/2013,20:09:53,36.6761426,-117.555285,0.135231
12/4/13,19:37:49,36.6739343,-117.5527385,0.085497,,12/4/13,19:37:43,36.6746763,-117.5542526,0.113364,,12/20/2013,20:09:54,36.6761427,-117.555285,0.247767
12/4/13,19:37:50,36.6739343,-117.5527385,0.085497,,12/4/13,19:37:44,36.6746763,-117.5542526,0.10767,,12/20/2013,20:09:55,36.6761427,-117.555285,0.262431
12/4/13,19:37:51,36.6739343,-117.5527386,0.085497,,12/4/13,19:37:45,36.6746763,-117.5542525,0.113364,,12/20/2013,20:09:56,36.6761428,-117.555285,0.136922
12/4/13,19:37:52,36.6739343,-117.5527386,0.094487,,12/4/13,19:37:46,36.6746763,-117.5542526,0.085497,,12/20/2013,20:09:57,36.6761429,-117.5552849,0.31116
12/4/13,19:37:53,36.6739343,-117.5527385,0.074852,,12/4/13,19:37:47,36.6746764,-117.5542526,0.07779,,12/20/2013,20:09:58,36.6761429,-117.5552848,0.31116
12/4/13,19:37:54,36.6739344,-117.5527385,0.074852,,12/4/13,19:37:48,36.6746764,-117.5542525,0.07178,,12/20/2013,20:09:59,36.6761429,-117.5552848,0.325522
12/4/13,19:37:55,36.6739344,-117.5527385,0.069077,,12/4/13,19:37:49,36.6746764,-117.5542525,0.056682,,12/20/2013,20:10:00,36.676143,-117.5552848,0.332354
12/4/13,19:37:56,36.6739345,-117.5527385,0.069077,,12/4/13,19:37:50,36.6746764,-117.5542525,0.064123,,12/20/2013,20:10:01,36.676143,-117.5552847,0.367781
12/4/13,19:37:57,36.6739345,-117.5527384,0.069077,,12/4/13,19:37:51,36.6746764,-117.5542526,0.064123,,12/20/2013,20:10:02,36.6761431,-117.5552846,0.374802
12/4/13,19:37:58,36.6739346,-117.5527384,0.056156,,12/4/13,19:37:52,36.6746764,-117.5542526,0.064123,,12/20/2013,20:10:03,36.6761431,-117.5552845,0.388951
12/4/13,19:37:59,36.6739346,-117.5527384,0.063125,,12/4/13,19:37:53,36.6746764,-117.5542526,0.052214,,12/20/2013,20:10:04,36.6761432,-117.5552845,0.39605
12/4/13,19:38:00,36.6739347,-117.5527384,0.073282,,12/4/13,19:37:54,36.6746764,-117.5542526,0.052214,,12/20/2013,20:10:05,36.6761432,-117.5552844,0.410141
12/4/13,19:38:01,36.6739347,-117.5527384,0.073282,,12/4/13,19:37:55,36.6746764,-117.5542526,0.052214,,12/20/2013,20:10:06,36.6761433,-117.5552844,0.43135
12/4/13,19:38:02,36.6739347,-117.5527384,0.073282,,12/4/13,19:37:56,36.6746764,-117.5542526,0.073282,,12/20/2013,20:10:07,36.6761434,-117.5552843,0.445569
12/4/13,19:38:03,36.6739347,-117.5527384,0.073282,,12/4/13,19:37:57,36.6746763,-117.5542527,0.064123,,12/20/2013,20:10:08,36.6761435,-117.5552843,0.481065
12/4/13,19:38:04,36.6739347,-117.5527384,0.094487,,12/4/13,19:37:58,36.6746763,-117.5542526,0.052214,,12/20/2013,20:10:09,36.6761436,-117.5552842,0.623883
12/4/13,19:38:05,36.6739347,-117.5527383,0.094487,,12/4/13,19:37:59,36.6746763,-117.5542526,0.073282,,12/20/2013,20:10:10,36.6761436,-117.5552842,0.644985
12/4/13,19:38:06,36.6739347,-117.5527383,0.085497,,12/4/13,19:38:00,36.6746762,-117.5542527,0.073282,,12/20/2013,20:10:11,36.6761437,-117.5552841,0.644985
12/4/13,19:38:07,36.6739347,-117.5527384,0.099013,,12/4/13,19:38:01,36.6746762,-117.5542527,0.052214,,12/20/2013,20:10:12,36.6761437,-117.5552841,0.623883
12/4/13,19:38:08,36.6739348,-117.5527384,0.099013,,12/4/13,19:38:02,36.6746762,-117.5542527,0.074852,,12/20/2013,20:10:13,36.6761437,-117.5552841,0.644985
12/4/13,19:38:09,36.6739348,-117.5527384,0.099013,,12/4/13,19:38:03,36.6746762,-117.5542528,0.083596,,12/20/2013,20:10:14,36.6761438,-117.555284,0.635107
12/4/13,19:38:10,36.6739348,-117.5527384,0.099013,,12/4/13,19:38:04,36.6746761,-117.5542528,0.073282,,12/20/2013,20:10:15,36.6761439,-117.555284,0.633936
